2.222047 0.165883 0.588286 
2.587630 0.492231 0.560608 
1.722254 0.276903 0.832125 
2.378964 0.633298 0.142944 
2.816136 0.038445 0.004276 
2.724103 0.526454 0.140250 
2.570919 0.090007 0.682473 
2.852401 0.657986 0.285197 
2.104981 0.676841 0.504544 
2.300927 0.141793 0.640338 
1.402589 0.808397 0.609045 
3.177691 0.771797 0.946617 
4.655272 0.229924 0.174162 
1.859858 0.741539 0.660152 
2.564724 0.554219 0.004070 
3.190572 0.064721 0.482931 
1.597727 0.031430 0.318224 
3.550128 0.399003 0.176659 
3.113990 0.212416 0.071081 
2.820760 0.541847 0.278168 
2.739623 0.374983 0.983492 
2.409148 0.094382 0.507421 
3.218742 0.117741 0.238128 
4.108814 0.338114 0.147213 
5.050687 0.867966 0.123251 
1.579542 0.019915 0.293208 
1.639728 0.848138 0.818876 
2.271167 0.179832 0.479296 
2.430404 0.263004 0.452315 
2.382098 0.785363 0.469870 
2.333424 0.355605 0.825501 
2.772107 0.639188 0.859695 
2.730965 0.591893 0.689754 
2.264098 0.842034 0.484055 
2.251138 0.269568 0.491862 
1.596410 0.814264 0.683692 
1.636688 0.393289 0.574706 
0.633191 0.939584 0.564366 
3.761947 0.852569 0.398279 
3.382925 0.862753 0.976290 
2.384950 0.440714 0.845366 
2.466701 0.321694 0.439555 
1.365185 0.178871 0.636883 
3.128582 0.362924 0.926473 
2.349709 0.673194 0.199469 
2.328407 0.101507 0.556700 
2.389008 0.630677 0.553672 
2.248688 0.897744 0.855681 
2.672685 0.458262 0.373741 
4.938354 0.255553 0.250993 
2.826912 0.003758 0.900867 
4.117478 0.228655 0.164222 
2.800277 0.477295 0.859910 
1.735279 0.334360 0.576347 
3.171165 0.413680 0.270521 
2.874684 0.549380 0.538641 
2.513623 0.952022 0.451659 
3.082693 0.335233 0.945387 
1.065490 0.031822 0.110066 
2.964131 0.165020 0.985382 
2.661721 0.106319 0.029620 
2.348653 0.387499 0.438625 
2.510283 0.040100 0.483367 
1.884281 0.752952 0.595268 
3.030207 0.160161 0.352698 
3.324517 0.060587 0.723854 
5.596756 0.938062 0.094745 
2.924863 0.675849 0.123084 
2.686589 0.562412 0.287515 
3.919363 0.278969 0.069840 
2.071752 0.036715 0.917781 
2.532408 0.487652 0.907063 
2.353707 0.144714 0.568950 
4.141407 0.201043 0.221175 
2.404890 0.895912 0.871049 
3.295568 0.083572 0.837781 
3.019017 0.013354 0.538559 
2.439039 0.516271 0.583848 
0.667009 0.926403 0.543755 
1.148816 0.017410 0.323691 
3.555798 0.286630 0.120057 
2.339628 0.074699 0.036544 
2.688560 0.831887 0.903284 
3.188615 0.297778 0.029028 
2.613741 0.106798 0.838317 
1.941322 0.893160 0.826883 
5.863372 0.936056 0.136987 
1.565263 0.330994 0.652467 
2.725354 0.546197 0.986038 
3.114473 0.438608 0.927725 
3.457816 0.175901 0.070793 
2.583254 0.009638 0.856791 
2.825877 0.131513 0.406536 
1.000414 0.950705 0.526476 
3.551808 0.163493 0.244374 
1.372684 0.241029 0.634275 
3.736827 0.229164 0.356817 
2.472931 0.437253 0.744457 
2.643100 0.150305 0.456308 
2.890208 0.741271 0.978764 
0.377104 0.957581 0.747615 
4.009517 0.241167 0.321215 
2.181059 0.486961 0.580355 
3.120278 0.446675 0.912980 
2.490272 0.203037 0.862919 
1.415271 0.312925 0.711130 
2.960741 0.496519 0.112304 
3.100241 0.149170 0.388007 
2.825128 0.405285 0.396568 
3.038445 0.415432 0.356296 
3.669482 0.008876 0.778653 
0.340016 0.940669 0.619761 
2.442106 0.650933 0.999604 
2.352950 0.457231 0.560033 
5.239535 0.887083 0.143871 
1.321289 0.330680 0.665807 
3.204406 0.947511 0.951873 
2.895837 0.204235 0.989556 
3.981410 0.319638 0.267165 
3.517335 0.314918 0.991979 
2.516802 0.431181 0.898993 
2.670805 0.710366 0.941497 
0.058748 0.947587 0.689996 
1.602491 0.042395 0.084137 
2.133352 0.146366 0.825797 
3.239304 0.725061 0.129119 
2.543924 0.545352 0.437508 
1.909004 0.250204 0.750330 
3.207615 0.066099 0.653741 
1.976748 0.814935 0.486315 
1.780806 0.382876 0.650398 
2.266779 0.695486 0.790483 
2.535454 0.670928 0.866437 
1.724351 0.256621 0.618829 
3.394933 0.755403 0.155421 
3.740175 0.802385 0.083118 
2.484963 0.618047 0.058697 
4.017201 0.371412 0.221114 
4.758182 0.935561 0.334476 
3.056712 0.149824 0.236421 
2.692478 0.467052 0.406589 
4.541378 0.279999 0.166662 
2.617614 0.661808 0.347369 
2.596059 0.693985 0.659443 
2.907328 0.683135 0.309911 
1.971025 0.186889 0.721274 
2.941436 0.459403 0.267661 
2.613705 0.569003 0.020781 
1.558075 0.271617 0.741411 
2.962423 0.115575 0.343874 
2.806958 0.572382 0.110903 
3.495119 0.017326 0.614448 
2.294842 0.538374 0.390506 
3.096082 0.154457 0.995665 
1.941872 0.272550 0.533581 
2.728531 0.620197 0.020488 
2.492898 0.500895 0.016255 
2.237792 0.625977 0.542011 
2.850157 0.499334 0.327828 
1.616242 0.780121 0.604860 
0.090453 0.967415 0.656222 
4.264483 0.267159 0.352138 
3.794019 0.303358 0.332474 
1.678639 0.300097 0.775563 
2.534408 0.706567 0.356236 
1.489359 0.382980 0.677874 
2.600507 0.781100 0.469287 
2.233588 0.053728 0.432970 
2.934750 0.604727 0.278558 
4.263650 0.795757 0.190319 
2.418193 0.503876 0.756448 
2.581413 0.574986 0.377556 
2.165325 0.203523 0.486489 
2.192935 0.569115 0.587326 
3.916595 0.365514 0.105001 
3.949949 0.005169 0.656522 
2.798511 0.637996 0.641129 
2.473205 0.124247 0.850159 
3.068892 0.037219 0.521114 
3.720152 0.022532 0.705289 
2.890171 0.690908 0.363458 
3.105360 0.164240 0.065152 
2.202669 0.153614 0.671319 
3.751747 0.164972 0.227535 
1.138730 0.042152 0.268057 
2.365788 0.206450 0.505337 
2.455228 0.605784 0.385737 
2.425639 0.700765 0.209312 
2.339736 0.599008 0.592345 
2.051792 0.322532 0.501260 
2.067747 0.877030 0.852308 
4.252693 0.794644 0.263508 
4.098777 0.383532 0.266172 
2.789370 0.553537 0.275783 
2.727415 0.152587 0.038855 
3.202103 0.033529 0.741512 
2.986599 0.381062 0.840551 
3.095550 0.047965 0.552462 
2.528174 0.556979 0.214224 
2.309531 0.665756 0.636171 
2.843966 0.185319 0.020385 
2.635300 0.097444 0.636362 
2.984677 0.727858 0.245685 
3.356996 0.316165 0.414416 
2.532915 0.101608 0.481518 
3.124302 0.197227 0.961884 
2.855533 0.544849 0.410531 
2.760698 0.658519 0.855037 
1.307949 0.017527 0.224737 
4.836362 0.229976 0.235032 
2.680293 0.112234 0.039408 
2.333551 0.431478 0.889024 
3.022674 0.309100 0.402441 
3.324910 0.023547 0.713376 
2.334437 0.462045 0.602628 
5.939911 0.969314 0.250207 
2.213149 0.041252 0.399572 
2.746055 0.597313 0.444072 
2.657789 0.143811 0.446734 
1.926338 0.777942 0.727150 
3.131338 0.466535 0.333329 
2.730803 0.457651 0.437403 
3.132925 0.429826 0.089289 
2.508966 0.620582 0.213805 
2.728461 0.080475 0.446672 
3.595130 0.180666 0.218898 
2.474918 0.575019 0.306029 
2.103429 0.775827 0.542829 
2.108103 0.424282 0.585183 
2.593052 0.620505 0.989357 
3.684986 0.775381 0.186338 
4.632298 0.280545 0.214227 
2.402672 0.687700 0.774940 
3.353801 0.860029 0.407620 
2.563299 0.831416 0.414883 
2.894108 0.423899 0.102437 
2.903976 0.091967 0.827381 
2.526212 0.669483 0.667542 
3.212170 0.995227 0.435543 
2.559193 0.568159 0.945612 
3.954523 0.985384 0.363013 
2.849906 0.159720 0.812747 
2.615245 0.040044 0.889074 
3.269470 0.724114 0.161586 
2.566432 0.620437 0.468910 
2.393420 0.026875 0.944112 
2.686959 0.509044 0.433354 
2.235644 0.531897 0.473635 
3.356617 0.414927 0.313145 
2.858479 0.097248 0.070273 
6.370816 0.988256 0.238889 
2.690981 0.583045 0.953397 
2.510352 0.436041 0.799037 
0.968792 0.224836 0.667061 
2.234510 0.289842 0.828736 
4.008644 0.216813 0.216162 
2.097833 0.470182 0.796445 
2.401394 0.194931 0.470247 
2.926932 0.487478 0.074724 
2.246427 0.262973 0.812817 
1.860248 0.246378 0.788982 
2.320876 0.068592 0.364419 
2.204842 0.444641 0.659265 
2.884176 0.488743 0.220451 
2.752226 0.325008 0.460147 
2.525645 0.088958 0.917515 
2.850891 0.196861 0.960887 
4.429781 0.841988 0.281590 
1.969794 0.309223 0.771898 
1.589649 0.265529 0.526301 
3.907312 0.265151 0.130447 
2.025614 0.787456 0.712239 
1.976260 0.798665 0.538373 
2.852773 0.591112 0.510493 
2.882744 0.469431 0.322858 
1.437500 0.182832 0.715232 
2.902266 0.492572 0.860895 
2.461200 0.132301 0.059647 
2.710354 0.538207 0.369327 
0.683301 0.013568 0.278774 
2.375814 0.067328 0.435874 
3.567412 0.404997 0.270749 
2.473110 0.591208 0.779768 
0.331514 0.973849 0.622846 
3.197691 0.573640 0.432064 
1.742249 0.357574 0.625519 
6.547256 0.978867 0.200614 
3.025382 0.813734 0.425732 
2.183303 0.695712 0.340240 
5.989136 0.878560 0.215884 
2.356598 0.858865 0.448211 
3.162786 0.452576 0.179616 
0.396993 0.893222 0.577070 
2.514120 0.608619 0.072655 
1.773597 0.350225 0.650484 
0.091565 0.925633 0.636068 
2.116504 0.366638 0.807005 
2.973422 0.687034 0.232120 
3.029680 0.462600 0.192790 
3.116060 0.639923 0.693074 
2.318022 0.644145 0.596385 
2.603304 0.559352 0.417416 
2.541809 0.661389 0.036922 
2.004210 0.626079 0.514855 
1.790794 0.049418 0.097815 
0.867073 0.996387 0.776128 
2.626396 0.994049 0.429303 
2.679495 0.109096 0.904774 
2.597352 0.356347 0.412674 
1.575095 0.183335 0.786861 
5.370878 0.841722 0.235933 
1.325549 0.032295 0.103060 
1.342574 0.271952 0.739669 
6.210172 0.904973 0.258420 
3.133056 0.224374 0.986204 
2.069834 0.192110 0.728312 
2.563024 0.374987 0.459711 
3.735127 0.334636 0.166791 
2.482764 0.530060 0.637317 
2.584574 0.654623 0.186287 
2.549962 0.683911 0.283277 
2.275373 0.309877 0.866963 
2.556407 0.129812 0.412620 
2.919556 0.083241 0.858847 
1.655419 0.066997 0.209563 
2.928084 0.108163 0.424561 
1.630165 0.922816 0.513067 
1.905568 0.085178 0.164732 
2.834693 0.832722 0.932157 
1.165767 0.974284 0.808834 
2.347069 0.517220 0.170342 
2.991945 0.593309 0.308148 
2.798947 0.347991 0.986707 
2.263132 0.104796 0.383641 
5.379043 0.904260 0.300693 
2.640334 0.186347 0.988451 
2.599329 0.667009 0.677589 
2.591851 0.175911 0.439024 
2.292386 0.150651 0.641733 
3.075559 0.167839 0.406608 
3.127227 0.871926 0.403064 
2.709655 0.037361 0.460163 
2.529453 0.545507 0.888927 
5.044874 0.976197 0.334167 
0.489135 0.875693 0.704836 
1.783506 0.414046 0.706056 
1.654166 0.077729 0.088901 
2.457910 0.124657 0.619620 
2.347280 0.672962 0.376159 
2.459693 0.419300 0.461439 
2.452244 0.537489 0.321554 
1.585952 0.061495 0.220228 
2.059301 0.268311 0.879781 
3.237195 0.407607 0.411337 
3.112498 0.932526 0.937978 
2.650204 0.268451 0.424728 
3.181397 0.199129 0.362149 
2.454138 0.525035 0.978466 
2.303161 0.479109 0.924047 
4.694764 0.820514 0.224560 
3.034076 0.220465 0.949229 
3.688596 0.352019 0.311677 
2.675607 0.646209 0.951052 
2.603834 0.129124 0.355966 
2.478080 0.541712 0.742454 
1.652721 0.892230 0.814197 
3.238810 0.508935 0.178295 
4.002980 0.170418 0.174138 
2.604234 0.666065 0.900270 
3.834597 0.169216 0.294078 
3.667417 0.153697 0.251509 
3.651830 0.869979 0.040138 
2.582741 0.873498 0.474692 
2.525577 0.600773 0.479489 
0.813408 0.896344 0.652963 
2.014148 0.938967 0.861265 
1.880035 0.371390 0.775724 
2.849867 0.318628 0.005111 
2.347848 0.132833 0.892994 
2.739589 0.061593 0.466478 
2.609464 0.531175 0.327185 
2.560792 0.491776 0.480401 
1.712561 0.237814 0.643148 
2.300617 0.146955 0.658632 
2.521404 0.578073 0.254640 
2.074001 0.166098 0.593012 
2.892503 0.566334 0.046036 
3.384633 0.318952 0.380262 
1.615549 0.420116 0.716885 
1.468622 0.963848 0.833731 
1.415487 0.770734 0.621109 
2.861865 0.953167 0.408587 
2.803267 0.453126 0.440718 
3.479345 0.420813 0.335039 
0.729794 0.920915 0.743191 
1.829490 0.797445 0.564196 
2.345677 0.495919 0.026148 
3.156750 0.194117 0.036762 
2.672210 0.053186 0.478536 
1.540646 0.792400 0.744583 
2.518821 0.360357 0.466106 
3.591731 0.212822 0.375002 
2.589415 0.633094 0.075153 
4.106175 0.793595 0.187034 
2.889938 0.026776 0.828096 
2.950612 0.366692 0.335293 
1.938995 0.160040 0.638202 
2.922933 0.126673 0.092032 
2.668698 0.619633 0.327042 
3.094449 0.566027 0.641227 
2.730550 0.597610 0.792829 
2.008979 0.331725 0.868371 
0.427033 0.980848 0.586757 
2.761645 0.716095 0.354096 
2.389224 0.469525 0.968536 
1.830568 0.753275 0.734157 
2.814908 0.731841 0.097177 
2.337332 0.137702 0.557005 
2.300909 0.491261 0.429325 
2.015788 0.057421 0.328498 
2.436410 0.595709 0.901091 
1.247366 0.285816 0.698475 
3.574602 0.899333 0.034237 
4.102712 0.212545 0.294961 
3.167526 0.886859 0.413433 
1.535356 0.805647 0.707091 
6.938593 0.953685 0.202498 
6.723170 0.977434 0.162478 
2.562989 0.584277 0.314139 
4.198010 0.224174 0.298356 
1.354670 0.266437 0.604194 
2.237780 0.128165 0.368080 
2.531869 0.684192 0.809222 
3.257919 0.016759 0.784347 
2.255062 0.025149 0.960220 
1.471169 0.785175 0.662548 
2.014648 0.233593 0.501760 
4.529396 0.851622 0.110549 
2.194825 0.421345 0.731420 
2.532714 0.446383 0.903675 
2.372525 0.663014 0.608693 
2.279833 0.445100 0.485045 
2.872556 0.734732 0.371031 
0.074113 0.921735 0.576127 
4.525996 0.320974 0.204614 
2.380433 0.497803 0.436027 
1.740468 0.840295 0.795570 
2.209414 0.395023 0.816889 
3.027787 0.690381 0.148167 
2.480343 0.607042 0.557614 
4.913087 0.845184 0.206313 
3.635129 0.357673 0.327729 
3.883568 0.272123 0.358142 
5.945323 0.897705 0.220613 
2.149369 0.187101 0.849576 
1.873446 0.763371 0.656380 
1.429266 0.853024 0.732688 
1.706786 0.212736 0.599525 
2.969088 0.048813 0.860746 
2.688356 0.542950 0.350607 
3.508108 0.766776 0.083280 
3.388225 0.361514 0.348794 
2.779170 0.079878 0.660848 
2.576539 0.590691 0.191622 
2.357108 0.582330 0.339761 
2.938601 0.609765 0.903424 
2.868901 0.496982 0.854254 
2.658899 0.400963 0.961694 
2.761284 0.476078 0.875773 
2.652565 0.632585 0.559828 
4.653184 0.952330 0.348070 
3.273128 0.406273 0.121204 
2.740201 0.506650 0.844981 
2.578341 0.552400 0.521061 
2.143055 0.429766 0.481460 
2.325616 0.626303 0.704481 
2.037488 0.740731 0.732533 
1.787745 0.420970 0.677677 
3.142957 0.191097 0.379441 
1.410292 0.299795 0.747213 
1.151401 0.024008 0.215642 
3.805309 0.809053 0.132027 
2.814568 0.564510 0.153138 
2.836399 0.464974 0.774489 
2.998734 0.125573 0.294369 
3.245382 0.234760 0.986106 
0.170010 0.991425 0.649641 
2.516516 0.578883 0.052044 
1.555383 0.215274 0.751535 
1.783540 0.330790 0.714222 
2.758931 0.572315 0.842146 
3.203456 0.832714 0.990669 
1.591160 0.426691 0.723995 
2.436762 0.579967 0.087012 
3.642995 0.220873 0.340299 
4.558523 0.269518 0.142043 
4.087510 0.257787 0.291442 
2.427948 0.616209 0.374205 
0.933336 0.261168 0.608457 
4.832840 0.827281 0.182146 
3.090410 0.132554 0.064166 
1.178549 0.822560 0.635365 
3.851239 0.283424 0.351612 
0.867303 0.944305 0.811143 
3.572926 0.277903 0.091187 
6.359058 0.955429 0.251963 
0.870647 0.873789 0.589262 
1.733519 0.014774 0.086780 
3.859671 0.815211 0.384365 
3.130503 0.142390 0.113630 
3.664967 0.892587 0.964638 
3.926669 0.806803 0.090175 
4.702226 0.876919 0.086454 
3.387152 0.044557 0.702008 
2.752421 0.050183 0.579244 
2.919472 0.743408 0.101384 
2.597477 0.312725 0.413815 
2.833487 0.928897 0.873471 
1.611341 0.836803 0.540571 
3.262145 0.331294 0.086676 
2.804711 0.774290 0.032769 
2.870307 0.733316 0.117110 
2.269384 0.909069 0.904818 
1.842874 0.921968 0.866110 
2.510899 0.541333 0.835039 
3.215376 0.473895 0.210179 
2.310102 0.704155 0.517730 
3.928159 0.260763 0.345412 
4.044133 0.803781 0.231802 
2.532723 0.634878 0.252194 
2.814523 0.330041 0.959194 
2.642915 0.104129 0.554388 
1.188899 0.227885 0.535910 
2.764107 0.621022 0.578368 
2.729258 0.431931 0.868915 
2.326500 0.639009 0.441013 
1.854245 0.422477 0.776080 
2.411543 0.394026 0.825739 
2.642953 0.527181 0.443706 
4.255095 0.238954 0.194213 
4.168950 0.185739 0.227161 
3.453487 0.789419 0.082104 
5.131207 0.852221 0.167566 
2.457485 0.571603 0.511780 
2.071686 0.812092 0.512001 
2.577930 0.539056 0.185218 
2.781191 0.646707 0.138334 
2.255734 0.191245 0.815991 
2.675790 0.512219 0.107861 
2.190468 0.748999 0.877658 
1.700031 0.377832 0.585328 
3.025211 0.015392 0.742637 
2.744211 0.561541 0.335722 
4.255397 0.237413 0.173281 
2.440382 0.632930 0.406233 
3.046838 0.024165 0.856154 
2.609946 0.452982 0.947936 
1.766869 0.159043 0.567606 
2.641528 0.838865 0.911397 
1.801250 0.338136 0.584941 
2.911053 0.097837 0.867894 
1.850453 0.396406 0.792211 
2.619777 0.677488 0.030838 
2.094215 0.146163 0.742264 
2.102453 0.274879 0.858417 
2.487624 0.642977 0.547491 
2.451054 0.621880 0.684153 
2.162023 0.084505 0.094205 
3.154701 0.046812 0.561822 
2.349470 0.740308 0.448120 
3.069008 0.022875 0.787432 
3.443504 0.354100 0.129441 
2.168152 0.664442 0.980319 
3.868009 0.244415 0.315001 
0.206283 0.935013 0.677996 
2.708226 0.650891 0.493278 
4.408228 0.292058 0.242804 
2.683654 0.635861 0.269923 
2.428919 0.547357 0.457035 
4.090754 0.934381 0.038798 
2.842727 0.592696 0.180150 
3.659489 0.381829 0.302645 
2.820500 0.534493 0.815095 
2.154364 0.516374 0.727949 
4.099575 0.176335 0.277064 
2.761685 0.654416 0.258480 
2.176475 0.788278 0.799988 
3.036874 0.612550 0.871227 
1.938711 0.812652 0.799413 
2.445398 0.435956 0.792337 
2.471720 0.762528 0.887743 
2.029450 0.736152 0.745213 
5.607262 0.941664 0.297203 
5.251032 0.879228 0.169361 
2.755976 0.501066 0.432998 
3.968574 0.952440 0.401187 
3.026109 0.696631 0.909087 
1.914965 0.259470 0.815198 
1.597754 0.062571 0.156951 
3.069591 0.396239 0.428253 
2.655995 0.723944 0.990598 
4.466804 0.941999 0.070870 
3.236799 0.188714 0.067954 
1.690746 0.034522 0.367407 
2.620333 0.592082 0.197548 
2.374092 0.029406 0.035077 
2.417785 0.747209 0.815212 
3.175001 0.337808 0.074579 
2.306420 0.499369 0.576621 
5.009312 0.956655 0.348967 
3.702214 0.899731 0.048567 
1.976213 0.519950 0.787073 
3.569815 0.997255 0.994319 
2.846832 0.600454 0.933169 
3.124333 0.132294 0.299128 
2.237344 0.560366 0.023734 
2.596178 0.626580 0.823524 
2.808509 0.269885 0.416392 
3.628219 0.011877 0.684858 
2.569314 0.512531 0.666089 
2.000626 0.846614 0.483227 
3.125192 0.393384 0.334506 
3.603169 0.447855 0.288178 
3.718446 0.979290 0.988173 
1.519934 0.031257 0.262712 
2.603767 0.722974 0.325276 
2.945805 0.985896 0.939456 
2.604897 0.477678 0.595040 
2.073908 0.404696 0.517141 
2.324353 0.559750 0.921464 
5.128055 0.941882 0.086648 
5.855473 0.894864 0.274340 
2.320132 0.085646 0.859954 
2.509709 0.426581 0.750166 
0.734551 0.916961 0.541739 
2.994840 0.539321 0.051227 
2.832848 0.082749 0.682366 
1.666619 0.273927 0.784730 
2.543775 0.712742 0.656427 
2.857328 0.519157 0.413752 
2.590940 0.092406 0.338729 
1.541155 0.016490 0.180429 
4.189942 0.232459 0.080413 
1.926936 0.060086 0.065165 
2.854274 0.030725 0.820036 
2.189535 0.754395 0.763381 
3.090017 0.031896 0.558028 
1.694589 0.235134 0.728193 
3.075139 0.735753 0.081345 
2.175403 0.104374 0.122035 
2.700325 0.581180 0.190556 
3.709923 0.250013 0.076306 
2.336767 0.495282 0.782851 
2.914791 0.727765 0.097253 
4.117075 0.938433 0.386434 
2.649218 0.085374 0.563043 
1.381288 0.290169 0.669496 
2.393666 0.635825 0.824595 
2.574308 0.796152 0.838788 
2.468112 0.511417 0.796038 
2.760715 0.461770 0.079383 
1.675581 0.825929 0.765100 
2.301276 0.492474 0.845316 
1.981642 0.226353 0.528676 
2.442413 0.516129 0.667273 
3.273560 0.072958 0.470615 
2.520182 0.648165 0.847664 
3.333385 0.444215 0.098682 
2.520152 0.003035 0.889817 
2.163308 0.850888 0.459563 
5.143326 0.871307 0.096186 
2.535211 0.541435 0.160178 
1.150183 0.845694 0.615212 
1.688655 0.050296 0.231165 
4.289456 0.295518 0.180117 
2.111116 0.468676 0.852076 
3.461721 0.011182 0.648645 
5.522278 0.972256 0.317714 
2.306810 0.578018 0.093322 
3.763563 0.304693 0.331487 
2.731317 0.789063 0.979522 
2.786569 0.120939 0.929405 
2.524891 0.630097 0.474587 
4.578819 0.201840 0.175551 
2.512929 0.807726 0.456562 
1.251287 0.033437 0.125912 
4.468367 0.838068 0.323987 
3.784610 0.790640 0.167916 
2.093881 0.720004 0.546640 
3.627380 0.413848 0.217282 
1.605444 0.198630 0.771707 
3.060339 0.946931 0.424850 
3.383059 0.147798 0.234984 
2.174891 0.734586 0.647532 
3.002008 0.079197 0.743956 
1.480716 0.362694 0.552712 
2.429244 0.269859 0.863787 
3.029695 0.457849 0.180027 
2.434000 0.808146 0.858587 
2.126675 0.672888 0.655811 
2.992183 0.848540 0.014307 
3.094661 0.408964 0.292045 
2.576010 0.644896 0.884538 
3.099230 0.306053 0.949381 
2.587940 0.373422 0.881352 
3.564807 0.717589 0.338546 
3.829721 0.393007 0.091924 
2.408326 0.096429 0.331917 
3.068373 0.143085 0.385210 
2.126837 0.602212 0.775078 
2.447988 0.041630 0.454492 
2.647096 0.724344 0.503276 
2.739294 0.463179 0.957527 
1.747392 0.367254 0.788143 
3.033135 0.461407 0.123149 
2.448663 0.603582 0.792636 
1.988849 0.141156 0.760104 
4.473936 0.984444 0.378413 
3.835717 0.378181 0.141526 
0.257382 0.896337 0.623778 
2.148570 0.908273 0.861351 
3.945650 0.175987 0.173068 
2.238459 0.695437 0.574011 
3.958408 0.787018 0.234692 
2.214305 0.675138 0.406269 
2.342935 0.725977 0.562004 
2.419321 0.885485 0.916656 
2.801454 0.099164 0.691153 
3.251864 0.253980 0.987960 
1.228792 0.890355 0.812200 
5.497289 0.960956 0.311087 
2.958896 0.712123 0.053398 
2.153500 0.372567 0.508221 
1.839405 0.819527 0.812215 
2.989071 0.140653 0.958172 
2.475580 0.564731 0.563934 
1.288771 0.250259 0.643039 
2.380019 0.422210 0.945440 
2.991781 0.605026 0.218449 
3.960932 0.360904 0.231875 
3.787240 0.808053 0.310146 
2.672553 0.564957 0.234865 
1.753333 0.343130 0.731429 
4.509060 0.282596 0.163794 
2.122582 0.008496 0.400376 
1.820850 0.784963 0.576311 
2.347065 0.655416 0.715614 
2.084130 0.109226 0.877973 
2.800902 0.561285 0.210981 
4.143622 0.287399 0.106042 
1.695251 0.818361 0.537490 
3.411358 0.291217 0.058168 
2.634151 0.461301 0.462870 
2.014652 0.394864 0.534653 
2.022798 0.050917 0.378296 
3.268941 0.461775 0.351805 
2.301840 0.270891 0.494968 
1.699388 0.285058 0.563074 
3.067872 0.056995 0.843687 
3.059577 0.163579 0.414769 
2.271685 0.108282 0.961615 
2.076730 0.256268 0.462680 
4.154129 0.360478 0.147438 
1.641687 0.856397 0.795668 
3.331828 0.976739 0.946454 
2.617121 0.885606 0.915049 
2.875048 0.471945 0.028249 
3.032164 0.120392 0.360514 
2.913155 0.014711 0.696798 
3.855185 0.191549 0.108483 
1.354890 0.276745 0.697328 
2.469584 0.146849 0.826575 
2.583949 0.064448 0.582239 
2.860846 0.812008 0.013037 
3.021343 0.687300 0.189727 
4.345264 0.198695 0.185879 
2.918476 0.484306 0.460380 
2.866966 0.731622 0.332813 
2.949839 0.451223 0.368687 
2.493343 0.849732 0.941929 
2.588838 0.779797 0.452645 
4.133277 0.777436 0.176668 
2.541591 0.431268 0.467734 
2.540232 0.543935 0.256600 
1.612044 0.302919 0.497600 
3.011240 0.913120 0.932586 
0.268704 0.884351 0.696852 
5.000297 0.873682 0.280543 
1.364823 0.850237 0.784136 
4.446655 0.945240 0.064675 
2.724258 0.447790 0.713599 
2.930872 0.714998 0.889490 
2.660094 0.505147 0.199983 
2.626918 0.607238 0.881458 
0.061102 0.919713 0.680552 
2.288781 0.035335 0.930609 
2.717817 0.736794 0.445974 
0.122164 0.996734 0.714770 
3.050871 0.048187 0.631244 
2.339573 0.737167 0.429582 
3.055715 0.703420 0.177717 
4.179687 0.830802 0.356654 
2.193979 0.055199 0.367765 
1.574998 0.309216 0.514229 
2.096090 0.078771 0.476605 
4.349872 0.842584 0.073684 
2.312948 0.806705 0.515279 
3.864158 0.304581 0.317630 
2.231265 0.640720 0.562459 
2.406806 0.703696 0.854736 
2.838102 0.607851 0.881948 
1.568359 0.856562 0.808584 
2.600460 0.612261 0.176498 
3.236580 0.948334 0.950738 
2.785919 0.702772 0.397292 
3.085141 0.693466 0.726481 
3.469239 0.381858 0.087553 
2.361284 0.574361 0.542891 
1.787313 0.814428 0.609945 
2.761930 0.556997 0.394795 
5.613425 0.933759 0.121785 
2.236315 0.719819 0.922433 
2.716487 0.102218 0.420148 
3.527888 0.324021 0.370432 
1.984629 0.280037 0.479234 
3.799512 0.257110 0.338805 
3.688411 0.732893 0.249987 
3.039340 0.716261 0.387074 
2.186369 0.630548 0.830085 
0.060912 0.956482 0.648248 
3.355314 0.769783 0.355254 
2.418628 0.703742 0.485937 
2.939237 0.208998 0.992594 
3.409071 0.007053 0.778697 
2.253347 0.776911 0.815532 
2.561025 0.087413 0.690825 
3.144572 0.403615 0.044493 
1.691647 0.049997 0.302906 
2.713104 0.451174 0.499764 
